Crystals,v_Binding_energy_mean,v_Binding_energy_std,v_Energy_barrier_mean,v_Energy_barrier_std,std,M,UB,LB,CDF
Zn3Ni_mp-971941_primitive_2-11,0.475807554,0.038253494,0.390004116,0.01034629,0.039627964,-0.085803437,-0.046175473,-0.125431401,1.43211E-05
Zn53Ni16_mp-581951_primitive_2-21,0.471700382,0.035851139,0.385864124,0.013479725,0.03830153,-0.085836259,-0.047534729,-0.124137788,7.46375E-06
NiBi_mp-22861_primitive_2-12,0.590968382,0.039721458,0.504442123,0.013291524,0.041886261,-0.08652626,-0.044639999,-0.128412521,3.50896E-05
TaNi_mp-1217954_primitive_210,0.515392277,0.046249385,0.427579513,0.010354983,0.047394423,-0.087812763,-0.040418341,-0.135207186,0.00019948
Zn3Ni_mp-1187948_primitive_102,0.481801489,0.034241749,0.393735962,0.010020694,0.035677888,-0.088065527,-0.052387639,-0.123743415,1.23473E-06
Zn53Ni16_mp-581951_primitive_1-12,0.458886823,0.039402562,0.370649049,0.009999428,0.040651574,-0.088237774,-0.047586201,-0.128889348,1.74769E-05
Sr3Ni_mp-1187128_primitive_100,0.532535724,0.045000363,0.443983129,0.016963327,0.048091446,-0.088552596,-0.04046115,-0.136644042,0.000228445
NiSb2_mp-19895_primitive_110,0.450195777,0.051865525,0.361619855,0.019321844,0.055347686,-0.088575922,-0.033228236,-0.143923608,0.001160454
Zn3Ni_mp-1187948_primitive_2-12,0.478824747,0.057331414,0.38984805,0.011869996,0.058547313,-0.088976696,-0.030429383,-0.147524009,0.001949892
NiBi_mp-22861_primitive_102,0.576662248,0.048153374,0.487306182,0.018539882,0.051599173,-0.089356066,-0.037756893,-0.140955239,0.0005151
Zn53Ni16_mp-581951_primitive_212,0.476234961,0.052359511,0.38643637,0.010356806,0.053373981,-0.089798591,-0.03642461,-0.143172572,0.000733081
Zn22Ni3_mp-1207504_primitive_2-10,0.442721012,0.053727312,0.35221854,0.015394499,0.055889307,-0.090502472,-0.034613165,-0.146391779,0.001141477
TaNi_mp-1217954_primitive_102,0.515697178,0.053990185,0.424157974,0.010579144,0.055016892,-0.091539204,-0.036522312,-0.146556096,0.000910609
InNi_mp-19876_primitive_001,0.635475563,0.082845161,0.543364871,0.024986135,0.086531079,-0.092110692,-0.005579613,-0.178641771,0.023350361
Zn3Ni_mp-1187948_primitive_101,0.47806688,0.043135968,0.384823811,0.009079668,0.044081199,-0.093243068,-0.049161869,-0.137324267,4.24571E-05
NiBi_mp-999318_primitive_212,0.523712377,0.034097913,0.427884844,0.011376644,0.035945733,-0.095827533,-0.059881801,-0.131773266,5.00424E-07
NiBi_mp-1220533_primitive_001,0.524420406,0.036532995,0.428187832,0.015322111,0.039615992,-0.096232574,-0.056616581,-0.135848566,4.32318E-06
NiBi_mp-1220533_primitive_102,0.523643637,0.04270824,0.426347536,0.010865258,0.044068669,-0.097296101,-0.053227432,-0.14136477,2.8709E-05
NiBi_mp-999318_primitive_001,0.591420472,0.034728367,0.492236294,0.027175306,0.044097128,-0.099184178,-0.055087049,-0.143281306,2.41817E-05
Zn53Ni16_mp-581951_primitive_221,0.481617451,0.045575567,0.382186194,0.009612937,0.04657833,-0.099431257,-0.052852926,-0.146009587,5.85193E-05
Cd3Ni_mp-1183624_primitive_110,0.452613145,0.059453886,0.351951425,0.01374771,0.061022652,-0.10066172,-0.039639068,-0.161684372,0.001535361
NiBi_mp-1220533_primitive_2-12,0.50736171,0.032048898,0.405666682,0.013447118,0.034755673,-0.101695028,-0.066939355,-0.136450701,8.57785E-08
Zn3Ni_mp-1187948_primitive_221,0.491765076,0.042297254,0.389907563,0.011156217,0.043743787,-0.101857513,-0.058113726,-0.1456013,1.60992E-05
Ga9Ni13_mp-21589_primitive_101,0.463285689,0.05250849,0.360528362,0.010758494,0.053599316,-0.102757327,-0.049158011,-0.156356644,0.000325178
NiBi_mp-999318_primitive_211,0.508531955,0.043457858,0.402854668,0.023871793,0.049582738,-0.105677287,-0.056094549,-0.155260026,9.02699E-05
InNi_mp-19876_primitive_221,0.527032109,0.050243107,0.42047393,0.014338164,0.052248949,-0.106558178,-0.054309229,-0.158807128,0.000178107
NiBi3_mp-23179_primitive_121,0.469316058,0.086136687,0.361397523,0.021665151,0.088819523,-0.107918535,-0.019099012,-0.196738058,0.017183694
InNi_mp-19876_primitive_111,0.523052773,0.055700279,0.41411687,0.01869572,0.058754157,-0.108935903,-0.050181746,-0.16769006,0.000650628
NiBi_mp-1220533_primitive_1-10,0.522035494,0.03576371,0.411484842,0.014143542,0.038458845,-0.110550652,-0.072091808,-0.149009497,3.62277E-07
NiBi_mp-1220533_primitive_221,0.505682376,0.035543575,0.394182144,0.012933416,0.037823524,-0.111500232,-0.073676707,-0.149323756,2.06363E-07
NiBi_mp-1220533_primitive_210,0.517924117,0.052216254,0.405791402,0.010684393,0.053298156,-0.112132715,-0.058834558,-0.165430871,0.000156157
Zn3Ni_mp-971941_primitive_111,0.486271827,0.036203777,0.37396802,0.010682878,0.037747018,-0.112303807,-0.074556789,-0.150050825,1.74792E-07
NiBi_mp-22861_primitive_212,0.580146682,0.043048927,0.466861232,0.01378196,0.045201245,-0.113285451,-0.068084205,-0.158486696,9.50941E-06
Zn3Ni_mp-971941_primitive_22-1,0.487856005,0.042779639,0.374529906,0.008071135,0.043534363,-0.1133261,-0.069791737,-0.156860462,4.48187E-06
Ni3Sb_mp-10260_primitive_22-1,0.593945211,0.056247071,0.480176844,0.020340909,0.059812085,-0.113768367,-0.053956282,-0.173580453,0.000598448
Zn3Ni_mp-1187948_primitive_111,0.497064142,0.045848748,0.382885341,0.009799509,0.046884305,-0.114178801,-0.067294496,-0.161063105,1.72401E-05
Zn53Ni16_mp-581951_primitive_211,0.484415458,0.026296463,0.369320872,0.009337812,0.027905173,-0.115094586,-0.087189412,-0.142999759,1.36136E-12
Zn53Ni16_mp-581951_primitive_2-11,0.486378826,0.037371983,0.370433401,0.00895166,0.038429121,-0.115945426,-0.077516305,-0.154374547,1.70836E-07
NiBi_mp-22861_primitive_110,0.567855847,0.032127492,0.45161856,0.012667594,0.034534673,-0.116237287,-0.081702614,-0.150771961,6.64374E-09
Zn53Ni16_mp-581951_primitive_110,0.485820805,0.039743758,0.3691443,0.010538249,0.041117162,-0.116676505,-0.075559343,-0.157793667,8.62121E-07
Ga4Ni3_mp-30655_primitive_100,0.468526609,0.04579861,0.35139503,0.010031748,0.046884418,-0.117131579,-0.070247161,-0.164015997,1.30755E-05
Zn3Ni_mp-1187948_primitive_201,0.504189289,0.036332788,0.386674549,0.010841581,0.037915845,-0.11751474,-0.079598894,-0.155430585,9.47809E-08
NiBi_mp-1220533_primitive_112,0.534206878,0.04425271,0.415622286,0.012083487,0.045872792,-0.118584591,-0.072711799,-0.164457383,7.48845E-06
NiBi_mp-22861_primitive_211,0.589124596,0.027166656,0.470209561,0.021998295,0.034956432,-0.118915035,-0.083958603,-0.153871467,6.33822E-09
In3Ni2_mp-21385_primitive_110,0.52,0,0.4,0,0,-0.12,-0.12,-0.12,0
NiBi_mp-22861_primitive_221,0.562984538,0.030951825,0.442923002,0.018586093,0.036103439,-0.120061536,-0.083958097,-0.156164975,1.5008E-08
Zn3Ni_mp-971941_primitive_112,0.494748023,0.049066703,0.374293604,0.00927973,0.049936507,-0.120454419,-0.070517912,-0.170390926,2.98257E-05
Zn3Ni_mp-971941_primitive_2-21,0.497912894,0.055454718,0.375532359,0.00743467,0.055950872,-0.122380535,-0.066429663,-0.178331407,0.000148955
TaNi_mp-1217954_primitive_100,0.545009288,0.045827751,0.420985571,0.012938878,0.047619296,-0.124023718,-0.076404422,-0.171643013,9.15853E-06
NiBi_mp-1220533_primitive_100,0.537027359,0.045984485,0.412896535,0.013382632,0.047892251,-0.124130824,-0.076238573,-0.172023075,1.0117E-05
In3Ni7_mp-1213091_primitive_2-21,0.780559686,0.073506358,0.65519726,0.052228045,0.090171799,-0.125362426,-0.035190627,-0.215534225,0.011379464
NiBi_mp-1220533_primitive_212,0.52883898,0.037699693,0.402827981,0.010517661,0.039139341,-0.126010999,-0.086871658,-0.16515034,7.06587E-08
Zn53Ni16_mp-581951_primitive_001,0.489225167,0.053858511,0.361611405,0.013377103,0.055494919,-0.127613762,-0.072118843,-0.183108681,9.1597E-05
Ni3Sn_mp-1080147_primitive_122,0.76415903,0.087418843,0.636460295,0.036601147,0.094771821,-0.127698734,-0.032926913,-0.222470555,0.014205417
Ni3Sb_mp-10260_primitive_20-1,0.597313288,0.049117607,0.469113773,0.021781291,0.053730475,-0.128199515,-0.07446904,-0.18192999,5.33371E-05
Zn3Ni_mp-971941_primitive_110,0.492483649,0.047946381,0.364120454,0.009125839,0.048807135,-0.128363195,-0.07955606,-0.17717033,9.81257E-06
TaNi_mp-1217954_primitive_001,0.553641525,0.047953887,0.424892728,0.011096918,0.049221101,-0.128748797,-0.079527695,-0.177969898,1.11242E-05
Zn3Ni_mp-971941_primitive_2-12,0.503775676,0.046213108,0.374889131,0.008691328,0.047023298,-0.128886545,-0.081863247,-0.175909842,4.45234E-06
NiSb_mp-810_primitive_2-12,0.458964713,0.068581075,0.32949772,0.027210698,0.073782016,-0.129466993,-0.055684977,-0.203249009,0.002262772
Zn3Ni_mp-1187948_primitive_100,0.501527555,0.056462364,0.370254239,0.010555091,0.057440478,-0.131273316,-0.073832838,-0.188713794,0.000117477
Zn3Ni_mp-971941_primitive_201,0.505785747,0.03670855,0.37218311,0.011199425,0.038378962,-0.133602637,-0.095223675,-0.171981599,1.30613E-08
Cd3Ni_mp-1183624_primitive_100,0.486226316,0.058249423,0.352514791,0.016869321,0.060642966,-0.133711524,-0.073068558,-0.19435449,0.000212467
NiPb_mp-569446_primitive_212,0.68160173,0.061942025,0.547802269,0.043490432,0.075685085,-0.133799461,-0.058114375,-0.209484546,0.002365094
Zn3Ni_mp-971941_primitive_1-11,0.496324551,0.025912632,0.361382167,0.00837999,0.027233963,-0.134942384,-0.107708421,-0.162176347,1.44329E-15
NiBi_mp-1220533_primitive_1-1-1,0.519854231,0.035769466,0.384899764,0.015025524,0.038797178,-0.134954467,-0.096157289,-0.173751646,1.50833E-08
NiPb_mp-569446_primitive_101,0.62761,0,0.491543,0,0,-0.136067,-0.136067,-0.136067,0
TaNi2_mp-1157_primitive_11-1,0.578907539,0.057485567,0.441242719,0.009033896,0.05819108,-0.13766482,-0.079473741,-0.1958559,9.18204E-05
NiBi_mp-1220533_primitive_2-11,0.529344483,0.045845359,0.390973558,0.015498297,0.048394154,-0.138370925,-0.089976771,-0.186765079,3.2058E-06
Zn3Ni_mp-971941_primitive_221,0.507148895,0.046156264,0.36516719,0.012109819,0.047718428,-0.141981705,-0.094263276,-0.189700133,1.64439E-06
Zn3Ni_mp-1187948_primitive_001,0.508564898,0.044620251,0.366544051,0.010686709,0.04588216,-0.142020847,-0.096138687,-0.187903007,6.52679E-07
In9Ni13_mp-641509_primitive_001,0.713796869,0.102598461,0.569700764,0.028778509,0.106558185,-0.144096105,-0.03753792,-0.25065429,0.017731145
TaNi_mp-1217954_primitive_101,0.558789216,0.041294955,0.414349583,0.008056218,0.042073459,-0.144439633,-0.102366174,-0.186513092,4.79118E-08
Zn11Ni2_mp-11532_primitive_111,0.511300865,0.055606725,0.366051707,0.010566692,0.056601792,-0.145249158,-0.088647366,-0.20185095,3.45242E-05
Zn3Ni_mp-971941_primitive_211,0.519583113,0.034014461,0.37226035,0.009322038,0.035268739,-0.147322764,-0.112054024,-0.182591503,5.76303E-11
NiBi_mp-1220533_primitive_2-10,0.540187353,0.036515679,0.392011575,0.012032061,0.038446916,-0.148175777,-0.109728862,-0.186622693,1.47078E-09
NiSb_mp-810_primitive_210,0.447358686,0.075705768,0.297494132,0.037466664,0.084469605,-0.149864554,-0.065394948,-0.234334159,0.003251587
NiBi_mp-1220533_primitive_20-1,0.569019741,0.026120902,0.417859232,0.012324759,0.028882541,-0.151160508,-0.122277967,-0.180043049,5.55112E-16
NiPb_mp-569446_primitive_2-12,0.671726325,0.046463109,0.520285264,0.02831921,0.054413217,-0.151441061,-0.097027845,-0.205854278,1.05275E-05
Zn3Ni_mp-971941_primitive_11-1,0.540807104,0.035680977,0.3888271,0.013275383,0.038070565,-0.151980004,-0.113909439,-0.190050568,5.52612E-10
In3Ni7_mp-1213091_primitive_001,0.806529045,0.085323129,0.653881216,0.032732161,0.091386163,-0.152647829,-0.061261666,-0.244033992,0.005451905
Ta5Ni_mp-1191664_primitive_111,0.5361416,0.039022796,0.382740715,0.013247173,0.041210026,-0.153400885,-0.112190859,-0.19461091,7.40752E-09
NiSb_mp-810_primitive_212,0.448495869,0.065356972,0.29508639,0.035427974,0.074341611,-0.15340948,-0.079067869,-0.22775109,0.000845639
Zn53Ni16_mp-581951_primitive_111,0.521388496,0.038589497,0.367881322,0.011993647,0.040410355,-0.153507175,-0.113096819,-0.19391753,3.77073E-09
Zn3Ni_mp-971941_primitive_1-10,0.524210885,0.02890519,0.370628132,0.010581642,0.030781182,-0.153582753,-0.122801571,-0.184363935,1.62093E-14
Cd5Ni_mp-1229280_primitive_100,0.495060836,0.050002616,0.340196006,0.0121417,0.051455637,-0.15486483,-0.103409193,-0.206320466,2.50446E-06
Zn3Ni_mp-971941_primitive_212,0.516227505,0.046219955,0.361143483,0.007934512,0.046896063,-0.155084021,-0.108187959,-0.201980084,2.68116E-07
TaNi_mp-1217954_primitive_110,0.570365909,0.037680395,0.414809068,0.007571749,0.038433625,-0.155556841,-0.117123216,-0.193990466,4.42372E-10
Ga9Ni13_mp-21589_primitive_211,0.509107555,0.052961922,0.352205588,0.013199138,0.054581887,-0.156901968,-0.10232008,-0.211483855,7.1143E-06
Zn3Ni_mp-971941_primitive_210,0.519151075,0.029431901,0.361717539,0.013240082,0.032272846,-0.157433537,-0.125160691,-0.189706382,9.40359E-14
Zn3Ni_mp-1187948_primitive_110,0.551366773,0.041378373,0.393447204,0.011634918,0.042983033,-0.157919569,-0.114936537,-0.200902602,1.55439E-08
In3Ni7_mp-1213091_primitive_2-12,0.873402464,0.066568546,0.714155763,0.03370367,0.0746144,-0.159246701,-0.084632301,-0.233861101,0.000671938
InNi2_mp-21092_primitive_110,0.69,0,0.53,0,0,-0.16,-0.16,-0.16,0
NiAu3_mp-976806_primitive_2-12,0.542464344,0.039191969,0.381660378,0.012220508,0.041053029,-0.160803966,-0.119750937,-0.201856996,2.23647E-09
Zn53Ni16_mp-581951_primitive_1-10,0.531391093,0.037590302,0.370255443,0.009499555,0.038772056,-0.16113565,-0.122363593,-0.199907706,2.49664E-10
In3Ni7_mp-1213091_primitive_2-11,0.851194584,0.096441665,0.689625743,0.033860774,0.102213241,-0.161568841,-0.0593556,-0.263782083,0.009054519
Ta2Ni_mp-1867_primitive_221,0.495471729,0.117846532,0.333524315,0.018871424,0.119347961,-0.161947414,-0.042599454,-0.281295375,0.021318742
CaNi2_mp-2295_primitive_22-1,0.859580955,0.050008088,0.69755584,0.033741855,0.060326791,-0.162025115,-0.101698324,-0.222351906,3.01159E-05
Ni3Sb_mp-672371_primitive_111,0.66601778,0.068339714,0.500885828,0.041197356,0.079796858,-0.165131952,-0.085335094,-0.24492881,0.001063327
Sr3Ni_mp-1187128_primitive_110,0.592382932,0.046726858,0.426538771,0.011961867,0.048233656,-0.16584416,-0.117610505,-0.214077816,1.72592E-07
In3Ni7_mp-1213091_primitive_221,0.819932678,0.104000244,0.653647906,0.035009313,0.109734692,-0.166284773,-0.056550081,-0.276019465,0.012404443
NiBi_mp-1220533_primitive_2-1-1,0.544497043,0.059047367,0.376478696,0.014442431,0.060787954,-0.168018347,-0.107230393,-0.228806301,2.25123E-05
InNi_mp-19876_primitive_211,0.57525952,0.049779395,0.407194324,0.019673881,0.053526159,-0.168065196,-0.114539037,-0.221591356,1.7893E-06
Zn3Ni_mp-971941_primitive_21-1,0.534846336,0.038429894,0.366742283,0.011353069,0.040071797,-0.168104053,-0.128032256,-0.20817585,2.97994E-10
InNi3_mp-22784_primitive_211,0.803308347,0.072936426,0.635016435,0.033344306,0.080197038,-0.168291911,-0.088094873,-0.24848895,0.000980674
NiAu3_mp-976784_primitive_111,0.525017726,0.034721776,0.356675979,0.012264696,0.036824237,-0.168341747,-0.13151751,-0.205165984,7.7055E-12
NiSb_mp-810_primitive_001,0.484695442,0.060929122,0.316046499,0.046388971,0.076578682,-0.168648943,-0.092070261,-0.245227624,0.000583196
Sr3Ni_mp-1187128_primitive_211,0.569704247,0.061887542,0.400816794,0.015403605,0.063775692,-0.168887453,-0.105111761,-0.232663145,4.75934E-05
Ni3Sn2_mp-669720_primitive_012,0.66018593,0.070051538,0.491185158,0.036502521,0.078991468,-0.169000772,-0.090009304,-0.24799224,0.00081009
In3Ni7_mp-1213091_primitive_1-10,0.81845049,0.094541168,0.649097782,0.035549147,0.101003833,-0.169352707,-0.068348875,-0.27035654,0.00677939
In9Ni13_mp-641509_primitive_221,0.750043646,0.07668173,0.580500254,0.021287956,0.079581811,-0.169543391,-0.08996158,-0.249125203,0.00085727
TaNi2_mp-1157_primitive_110,0.612909624,0.056167102,0.442118406,0.007382065,0.056650139,-0.170791218,-0.114141079,-0.227441356,4.77722E-06
NiAu3_mp-976806_primitive_100,0.542484753,0.028117098,0.368792963,0.014292402,0.031541147,-0.17369179,-0.142150643,-0.205232937,4.44089E-16
NiBi_mp-999318_primitive_201,0.575466627,0.046935471,0.401703706,0.016245756,0.049667525,-0.17376292,-0.124095396,-0.223430445,1.61735E-07
In3Ni7_mp-1213091_primitive_1-2-2,0.821742252,0.076450042,0.64785136,0.035350114,0.084227309,-0.173890892,-0.089663583,-0.2581182,0.001287637
NiBi_mp-1220533_primitive_111,0.555872759,0.054231458,0.381765939,0.0124486,0.055641879,-0.17410682,-0.118464941,-0.229748699,2.47581E-06
Zn3Ni_mp-971941_primitive_102,0.533458132,0.037545015,0.359346071,0.012007188,0.039418279,-0.174112061,-0.134693781,-0.21353034,5.7211E-11
Nb3Ni_mp-999396_primitive_22-1,0.509275526,0.061725114,0.334367998,0.020315551,0.064982392,-0.174907528,-0.109925136,-0.23988992,4.3778E-05
In3Ni7_mp-1213091_primitive_101,0.830956113,0.054900634,0.654329079,0.02700169,0.061181459,-0.176627034,-0.115445575,-0.237808493,1.36723E-05
In3Ni7_mp-1213091_primitive_11-1,0.829332301,0.114835734,0.651439244,0.040085427,0.121630947,-0.177893057,-0.056262111,-0.299524004,0.016990737
Zn3Ni_mp-971941_primitive_101,0.54143481,0.052019918,0.360436156,0.012081567,0.053404458,-0.180998653,-0.127594195,-0.234403111,5.11382E-07
In9Ni13_mp-641509_primitive_2-2-1,0.760659367,0.092265688,0.579197508,0.039399147,0.10032572,-0.181461859,-0.081136139,-0.281787579,0.004578586
InNi_mp-19876_primitive_212,0.579134107,0.088454329,0.396090983,0.025227875,0.091981596,-0.183043124,-0.091061528,-0.275024719,0.002119966
Sr3Ni_mp-1187128_primitive_210,0.614085403,0.065092616,0.430662891,0.02751672,0.070669785,-0.183422512,-0.112752727,-0.254092297,9.66895E-05
Zr3Ni_mp-1188073_primitive_102,0.512390342,0.040335594,0.327641016,0.012296232,0.042168205,-0.184749326,-0.142581121,-0.226917531,1.71025E-10
InNi2_mp-21092_primitive_001,0.865128025,0.099840382,0.680076778,0.044825892,0.109441594,-0.185051247,-0.075609653,-0.294492842,0.007720838
Sr3Ni_mp-1187128_primitive_221,0.587141493,0.059420566,0.401741309,0.012785847,0.060780602,-0.185400183,-0.124619582,-0.246180785,6.31186E-06
Nb3Ni_mp-999396_primitive_20-1,0.512921357,0.03641696,0.327435203,0.01545725,0.039561617,-0.185486154,-0.145924537,-0.225047771,9.68459E-12
InNi_mp-19876_primitive_201,0.584102318,0.049983717,0.397457579,0.013906719,0.051882259,-0.186644739,-0.13476248,-0.238526998,1.37794E-07
CaNi2_mp-2295_primitive_111,0.876590732,0.046696835,0.688845479,0.032341666,0.056802974,-0.187745252,-0.130942279,-0.244548226,1.21702E-06
NiAu3_mp-976784_primitive_221,0.569584267,0.046619826,0.381579059,0.008244684,0.047343246,-0.188005207,-0.140661961,-0.235348454,7.52922E-09
In3Ni7_mp-1213091_primitive_2-10,0.858903864,0.08418132,0.670709696,0.03615661,0.091617657,-0.188194168,-0.096576511,-0.279811824,0.001709486
In3Ni7_mp-1213091_primitive_122,0.867215401,0.049467813,0.678325269,0.03523248,0.060732134,-0.188890132,-0.128157998,-0.249622267,4.76709E-06
TaNi2_mp-1157_primitive_100,0.62527307,0.04971814,0.436091329,0.013347621,0.05147866,-0.189181741,-0.137703081,-0.240660401,8.52162E-08
NiAu3_mp-976806_primitive_221,0.584649485,0.043100739,0.394320667,0.013162775,0.045065867,-0.190328819,-0.145262952,-0.235394685,9.95577E-10
Ni5Sb2_mp-2409_primitive_211,0.53255395,0.062197988,0.341806406,0.023378869,0.06644668,-0.190747544,-0.124300864,-0.257194224,2.30409E-05
Ga9Ni13_mp-21589_primitive_112,0.558602162,0.068819194,0.367430729,0.015934721,0.070639909,-0.191171433,-0.120531524,-0.261811342,6.18223E-05
Sr3Ni_mp-1187128_primitive_111,0.569619435,0.075388964,0.378094229,0.018280082,0.07757356,-0.191525206,-0.113951646,-0.269098766,0.00023243
Ni3Sb_mp-672371_primitive_021,0.637253734,0.072900561,0.445581983,0.035557166,0.081109826,-0.191671751,-0.110561925,-0.272781577,0.000404889
NiBi_mp-999318_primitive_221,0.571931827,0.046044768,0.378508736,0.015138394,0.048469492,-0.193423091,-0.144953599,-0.241892582,8.44649E-09
TaNi2_mp-1157_primitive_2-12,0.633730236,0.044264326,0.438537227,0.009448081,0.045261427,-0.195193009,-0.149931582,-0.240454436,6.0062E-10
Sc2Ni7_mp-1197416_primitive_001,0.83400977,0.041307157,0.636432901,0.034756754,0.053984379,-0.197576869,-0.14359249,-0.251561247,1.36059E-07
In3Ni7_mp-1213091_primitive_01-2,0.860647881,0.076482627,0.662709218,0.031003509,0.082527631,-0.197938663,-0.115411032,-0.280466294,0.000378818
NiBi_mp-999318_primitive_111,0.570622602,0.03858532,0.37136301,0.016668815,0.042031849,-0.199259593,-0.157227744,-0.241291441,1.52641E-11
NiBi_mp-1220533_primitive_211,0.577677482,0.059597907,0.378381725,0.015536479,0.061589712,-0.199295758,-0.137706045,-0.26088547,2.88319E-06
CdNi_mp-11310_primitive_110,0.545398848,0.051200934,0.345532569,0.019273513,0.054708354,-0.199866278,-0.145157925,-0.254574632,1.56369E-07
InNi3_mp-22784_primitive_221,0.874768141,0.070695476,0.674519631,0.03981537,0.081136392,-0.20024851,-0.119112118,-0.281384901,0.000276126
Zr3Ni_mp-1188073_primitive_210,0.540333925,0.054684713,0.33993775,0.017978734,0.057564335,-0.200396176,-0.142831841,-0.257960511,5.5516E-07
